timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-29,1789.0,1813.5,1789.0,1805.75,1805.75,52783,0.0,1.0
2021-01-28,1806.5,1822.5,1792.0,1817.25,1817.25,53320,0.0,1.0
2021-01-27,1810.5,1823.0,1801.0,1808.75,1808.75,56136,0.0,1.0
2021-01-26,1815.0,1823.0,1801.5,1813.5,1813.5,77841,0.0,1.0
2021-01-25,1768.0,1823.5,1768.0,1807.75,1807.75,42929,0.0,1.0
2021-01-22,1811.0,1816.0,1794.5,1804.25,1804.25,52942,0.0,1.0
2021-01-21,1826.0,1829.5,1794.0,1796.75,1796.75,25901,0.0,1.0
2021-01-20,1803.0,1820.5,1794.5,1818.5,1818.5,61383,0.0,1.0
2021-01-19,1835.5,1835.5,1802.0,1806.5,1806.5,118814,0.0,1.0
2021-01-18,1807.5,1819.0,1805.5,1816.25,1816.25,61012,0.0,1.0
2021-01-15,1794.0,1799.0,1786.0,1799.0,1799.25,46507,0.0,1.0
2021-01-14,1795.5,1800.0,1788.0,1794.25,1794.25,35095,0.0,1.0
2021-01-13,1764.5,1786.0,1760.0,1781.0,1781.0,40946,0.0,1.0
2021-01-12,1785.0,1787.5,1766.5,1768.25,1768.25,48779,0.0,1.0
2021-01-11,1800.0,1803.5,1784.0,1785.0,1785.0,88211,0.0,1.0
2021-01-08,1790.0,1804.0,1784.0,1791.75,1791.75,67911,0.0,1.0
2021-01-07,1810.0,1816.0,1786.0,1787.25,1787.25,26713,0.0,1.0
2021-01-06,1793.0,1810.0,1785.5,1801.5,1801.5,74781,0.0,1.0
2021-01-05,1785.0,1798.5,1785.0,1791.75,1791.75,75508,0.0,1.0
2021-01-04,1828.0,1829.5,1790.5,1791.25,1791.25,44568,0.0,1.0
2020-12-31,1810.5,1812.5,1800.0,1807.5,1807.5,18786,0.0,1.0
2020-12-30,1825.0,1830.5,1812.5,1821.75,1821.75,12368,0.0,1.0
2020-12-29,1838.0,1865.0,1810.5,1822.25,1822.25,94040,0.0,1.0
2020-12-24,1807.5,1807.5,1777.5,1792.25,1792.25,81280,0.0,1.0
2020-12-23,1811.0,1818.0,1802.5,1808.5,1808.5,32462,0.0,1.0
2020-12-22,1791.0,1813.91,1777.5,1811.25,1811.25,28893,0.0,1.0
2020-12-21,1812.0,1816.5,1775.5,1796.5,1796.5,47744,0.0,1.0
2020-12-18,1828.0,1839.0,1817.0,1817.0,1817.0,51958,0.0,1.0
2020-12-17,1833.0,1839.5,1820.6651,1823.25,1823.25,68029,0.0,1.0
2020-12-16,1825.0,1838.5,1819.0,1829.75,1829.75,61758,0.0,1.0
2020-12-15,1819.0,1828.8349,1808.55,1814.5,1814.5,30537,0.0,1.0
2020-12-14,1827.0,1838.5,1815.0,1821.75,1821.75,47885,0.0,1.0
2020-12-11,1815.0,1835.0,1815.0,1828.75,1828.75,40108,0.0,1.0
2020-12-10,1828.5,1837.0049,1816.0,1825.75,1825.75,48400,0.0,1.0
2020-12-09,1823.5,1838.5,1807.6651,1809.25,1809.25,65151,0.0,1.0
2020-12-08,1821.5,1836.5,1819.5,1830.0,1830.0,89967,0.0,1.0
2020-12-07,1847.0,1850.0,1823.0,1835.25,1835.25,77390,0.0,1.0
2020-12-04,1813.0,1827.5,1806.0,1824.75,1824.75,43549,0.0,1.0
2020-12-03,1812.5,1813.0,1792.0,1807.75,1807.75,26201,0.0,1.0
2020-12-02,1800.0,1818.47,1800.0,1808.5,1808.5,53955,0.0,1.0
2020-12-01,1813.5,1816.0,1796.0,1804.5,1804.5,39296,0.0,1.0
2020-11-30,1802.5,1812.5,1791.0,1800.25,1800.25,124317,0.0,1.0
2020-11-27,1821.5,1828.45,1807.0,1816.75,1816.75,69949,0.0,1.0
2020-11-26,1823.5,1824.5,1816.0,1819.75,1819.75,38911,0.0,1.0
2020-11-25,1817.0,1832.5,1808.0,1811.0,1811.0,78690,0.0,1.0
2020-11-24,1820.0,1836.5,1813.5,1830.75,1830.75,33924,0.0,1.0
2020-11-23,1814.5,1823.0,1801.495,1822.0,1822.0,33290,0.0,1.0
2020-11-20,1805.5,1814.5,1800.0,1809.5,1809.5,83185,0.0,1.0
2020-11-19,1818.0,1827.5,1802.0,1809.75,1809.75,71150,0.0,1.0
2020-11-18,1836.0,1849.5,1831.0,1843.75,1843.75,72562,0.0,1.0
2020-11-17,1850.0,1850.0,1821.54,1839.75,1839.75,34792,0.0,1.0
2020-11-16,1823.5,1867.5,1821.0,1838.75,1838.75,38535,0.0,1.0
2020-11-13,1790.0,1808.5,1775.5,1806.0,1806.0,54516,0.0,1.0
2020-11-12,1802.0,1811.0,1787.0,1805.25,1805.25,55537,10.6466,1.0
2020-11-11,1814.5,1828.28,1804.0,1822.25,1811.5255,25151,0.0,1.0
2020-11-10,1789.0,1813.5,1772.5,1809.0,1798.3534,38570,0.0,1.0
2020-11-09,1707.0,1858.5,1704.5,1796.25,1785.6785,138673,0.0,1.0
2020-11-06,1719.0,1728.335,1701.5,1706.5,1696.4567,26669,0.0,1.0
2020-11-05,1731.5,1742.5,1720.275,1724.75,1714.5993,23466,0.0,1.0
2020-11-04,1699.5,1731.5,1685.5,1728.75,1718.5757,51082,0.0,1.0
2020-11-03,1696.0,1708.5,1690.0,1708.5,1698.4449,65776,0.0,1.0
2020-11-02,1654.5,1678.5,1647.5,1678.25,1668.3729,58613,0.0,1.0
2020-10-30,1636.0,1645.28,1627.0,1643.25,1633.5789,31931,0.0,1.0
2020-10-29,1632.0,1657.48,1626.57,1653.0,1643.2716,78303,0.0,1.0
2020-10-28,1650.0,1653.5,1624.835,1636.0,1626.3716,46009,0.0,1.0
2020-10-27,1697.5,1705.0,1672.0,1675.75,1665.8877,37312,0.0,1.0
2020-10-26,1684.5,1706.0,1684.5,1687.75,1677.817,77032,0.0,1.0
2020-10-23,1706.5,1719.5,1696.5,1712.75,1702.6699,79855,0.0,1.0
2020-10-22,1685.5,1704.0,1672.5,1700.75,1690.7405,56764,0.0,1.0
2020-10-21,1722.5,1728.5,1683.0,1683.5,1673.592,55465,0.0,1.0
2020-10-20,1710.5,1724.5,1704.0710000000001,1716.25,1706.1493,58919,0.0,1.0
2020-10-19,1724.0,1730.5,1710.0,1711.5,1701.4273,74389,0.0,1.0
2020-10-16,1741.5,1752.5,1724.4249,1733.75,1723.5463,52051,0.0,1.0
2020-10-15,1723.0,1745.2379999999998,1716.0,1742.75,1732.4933,60617,0.0,1.0
2020-10-14,1761.0,1771.5,1729.95,1730.5,1720.3154,35335,0.0,1.0
2020-10-13,1769.0,1769.0,1746.0,1746.75,1736.4698,97172,0.0,1.0
2020-10-12,1764.0,1764.5,1751.5,1759.75,1749.3933,62999,0.0,1.0
2020-10-09,1779.0,1785.0,1762.5,1762.75,1752.3756,31715,0.0,1.0
2020-10-08,1778.0,1782.0175,1756.0,1773.5,1763.0624,36460,0.0,1.0
2020-10-07,1771.0,1779.0,1756.5,1757.25,1746.908,66128,0.0,1.0
2020-10-06,1763.5,1771.5,1753.075,1771.0,1760.5771,44259,0.0,1.0
2020-10-05,1766.5,1778.0,1742.0610000000001,1758.25,1747.9021,52925,0.0,1.0
2020-10-02,1729.0,1737.0,1710.0,1737.0,1726.7772,63771,0.0,1.0
2020-10-01,1721.0,1732.0,1708.0,1725.75,1715.5934,40479,0.0,1.0
2020-09-30,1700.5,1720.9,1689.0,1711.25,1701.1787,32241,0.0,1.0
2020-09-29,1718.0,1735.0,1697.5,1697.5,1687.5097,56830,0.0,1.0
2020-09-28,1711.5,1725.0,1701.5,1722.75,1712.611,13584,0.0,1.0
2020-09-25,1680.5,1695.5,1669.0,1688.25,1678.3141,77991,0.0,1.0
2020-09-24,1682.0,1690.0,1665.5,1679.75,1669.8641,46350,0.0,1.0
2020-09-23,1721.5,1727.5,1697.0,1697.0,1687.0126,50910,0.0,1.0
2020-09-22,1698.5,1721.0,1687.48,1714.75,1704.6581,40659,0.0,1.0
2020-09-21,1719.0,1731.0,1692.925,1702.25,1692.2317,51445,0.0,1.0
2020-09-18,1767.0,1773.5,1743.5,1745.25,1734.9786,33582,0.0,1.0
2020-09-17,1767.5,1787.0,1748.0,1775.0,1764.5535,28689,0.0,1.0
2020-09-16,1789.0,1796.0,1777.0,1786.25,1775.7373,25187,0.0,1.0
2020-09-15,1787.0,1798.0,1766.0,1793.0,1782.4476,25199,0.0,1.0
2020-09-14,1758.5,1767.5,1743.5,1761.75,1751.3815,36431,0.0,1.0
2020-09-11,1758.0,1770.0,1747.0,1750.0,1739.7007,31218,0.0,1.0
2020-09-10,1754.5,1758.0,1732.0,1755.5,1745.1683,51301,0.0,1.0
2020-09-09,1745.0,1762.0,1732.5,1742.25,1731.9963,63289,0.0,1.0
