timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-29,2630.0,2665.0,2630.0,2645.0,2645.0,160711,0.0,1.0
2021-01-28,2626.0,2655.0,2624.0,2624.0,2624.0,127898,0.0,1.0
2021-01-27,2630.0,2637.0,2618.0,2618.0,2618.0,84375,0.0,1.0
2021-01-26,2656.0,2663.0,2633.0,2633.0,2633.0,71897,0.0,1.0
2021-01-25,2637.0,2664.0,2637.0,2637.0,2637.0,94944,0.0,1.0
2021-01-22,2658.0,2662.0,2630.0,2630.0,2630.0,144207,0.0,1.0
2021-01-21,2661.0,2666.0,2648.0,2648.0,2648.0,118324,0.0,1.0
2021-01-20,2650.0,2675.0,2620.0,2620.0,2620.0,211904,0.0,1.0
2021-01-19,2639.0,2650.0,2630.0,2630.0,2630.0,180782,0.0,1.0
2021-01-18,2645.0,2650.0,2638.0,2638.0,2638.0,119787,0.0,1.0
2021-01-15,2650.0,2658.0,2622.0,2622.0,2622.0,235996,0.0,1.0
2021-01-14,2635.0,2650.0,2629.0,2629.0,2629.0,106068,0.0,1.0
2021-01-13,2650.0,2665.0,2641.0,2641.0,2641.0,167386,0.0,1.0
2021-01-12,2680.0,2686.0,2640.0,2640.0,2640.0,161198,0.0,1.0
2021-01-11,2676.0,2684.0,2654.0,2654.0,2654.0,256078,0.0,1.0
2021-01-08,2741.0,2741.0,2667.0,2667.0,2667.0,169951,0.0,1.0
2021-01-07,2763.0,2766.0,2746.0,2746.0,2746.0,149131,0.0,1.0
2021-01-06,2787.0,2804.0,2737.0,2737.0,2737.0,279273,0.0,1.0
2021-01-05,2793.0,2809.0,2788.0,2788.0,2788.0,146817,0.0,1.0
2021-01-04,2749.0,2797.0,2747.0,2747.0,2747.0,282473,0.0,1.0
2020-12-31,2710.0,2713.0,2701.0,2701.0,2701.0,33140,0.0,1.0
2020-12-30,2711.0,2714.0,2694.0,2694.0,2694.0,53066,0.0,1.0
2020-12-29,2720.0,2741.0,2713.0,2713.0,2713.0,131871,0.0,1.0
2020-12-24,2701.0,2706.0,2685.0,2685.0,2685.0,33250,0.0,1.0
2020-12-23,2714.0,2726.0,2694.0,2694.0,2694.0,168313,0.0,1.0
2020-12-22,2720.0,2746.0,2717.0,2717.0,2717.0,92916,0.0,1.0
2020-12-21,2784.0,2799.0,2745.0,2745.0,2745.0,138704,0.0,1.0
2020-12-18,2720.0,2733.0,2712.0,2712.0,2712.0,112918,0.0,1.0
2020-12-17,2698.0,2728.0,2691.0,2691.0,2691.0,139849,0.0,1.0
2020-12-16,2687.0,2698.0,2669.0,2688.5,2688.5,266423,0.0,1.0
2020-12-15,2701.0,2712.0,2682.0,2687.0,2687.0,274057,0.0,1.0
2020-12-14,2677.0,2686.0,2640.0,2679.0,2679.0,170185,0.0,1.0
2020-12-11,2697.0,2731.0,2697.0,2725.5,2725.5,211750,0.0,1.0
2020-12-10,2697.0,2717.0,2686.0,2698.0,2698.0,331485,0.0,1.0
2020-12-09,2716.0,2717.0,2673.0,2697.0,2697.0,570283,0.0,1.0
2020-12-08,2730.0,2746.0,2723.0,2734.5,2734.5,283567,0.0,1.0
2020-12-07,2686.0,2740.0,2685.0,2729.5,2729.5,345327,0.0,1.0
2020-12-04,2672.0,2679.0,2653.0,2658.0,2658.0,300118,0.0,1.0
2020-12-03,2685.0,2696.0,2644.0,2648.5,2648.5,359178,0.0,1.0
2020-12-02,2652.0,2680.0,2650.0,2677.0,2677.0,456230,0.0,1.0
2020-12-01,2614.0,2655.0,2612.0,2631.0,2631.0,652862,0.0,1.0
2020-11-30,2608.0,2608.0,2585.0,2606.0,2606.0,380726,0.0,1.0
2020-11-27,2645.0,2652.0,2598.0,2617.5,2617.5,436179,0.0,1.0
2020-11-26,2653.0,2659.0,2648.0,2651.5,2651.5,391272,0.0,1.0
2020-11-25,2644.0,2659.0,2642.0,2643.5,2643.5,1164828,0.0,1.0
2020-11-24,2677.0,2677.0,2635.0,2640.0,2640.0,877724,0.0,1.0
2020-11-23,2749.0,2749.0,2690.0,2694.0,2694.0,213507,0.0,1.0
2020-11-20,2750.0,2763.0,2744.0,2752.0,2752.0,200059,0.0,1.0
2020-11-19,2750.0,2756.0,2739.0,2747.0,2747.0,383859,0.0,1.0
2020-11-18,2771.0,2772.0,2744.0,2762.5,2762.5,429596,0.0,1.0
