timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-29,25.795,25.795,25.45,25.53,25.53,158948,0.0,1.0
2021-01-28,25.7675,25.8475,25.65,25.675,25.675,18767,0.0,1.0
2021-01-27,25.8225,25.825,25.5925,25.74,25.74,40013,0.0,1.0
2021-01-26,25.775,25.8,25.646,25.685,25.685,61917,0.0,1.0
2021-01-25,25.5925,25.7475,25.455,25.7225,25.7225,30467,0.0,1.0
2021-01-22,25.58,25.6275,25.4325,25.53,25.53,36093,0.0,1.0
2021-01-21,25.68,25.7,25.4285,25.4737,25.4737,28923,0.0,1.0
2021-01-20,25.65,25.7375,25.5858,25.6,25.6,39080,0.0,1.0
2021-01-19,25.66,25.695,25.54,25.66,25.66,24871,0.0,1.0
2021-01-18,25.76,25.76,25.59,25.635,25.635,65163,0.0,1.0
2021-01-15,25.69,25.7125,25.555,25.645,25.645,27532,0.0,1.0
2021-01-14,25.6475,25.705,25.5225,25.6775,25.6775,16414,0.0,1.0
2021-01-13,25.57,25.6375,25.4825,25.615,25.615,25554,0.0,1.0
2021-01-12,25.53,25.6275,25.4,25.46,25.46,79497,0.0,1.0
2021-01-11,25.7575,25.765,25.5,25.5212,25.5212,41535,0.0,1.0
2021-01-08,25.52,25.7019,25.5025,25.6238,25.6238,40521,0.0,1.0
2021-01-07,25.75,25.8475,25.5825,25.5863,25.5863,21080,0.0,1.0
2021-01-06,25.7425,25.8675,25.6325,25.76,25.76,21053,0.0,1.0
2021-01-05,26.13,26.1575,25.9463,25.9463,25.935,27494,0.0,1.0
2021-01-04,25.9075,26.1975,25.9075,26.0637,26.0637,25258,0.0,1.0
2020-12-31,25.9975,26.0675,25.8925,26.02,26.02,7454,0.0,1.0
2020-12-30,25.98,25.9925,25.82,25.9438,25.9438,16230,0.0,1.0
2020-12-29,25.91,25.9775,25.7725,25.9775,25.9775,26679,0.0,1.0
2020-12-24,25.6575,25.7925,25.5325,25.775,25.775,28929,0.0,1.0
2020-12-23,25.98,26.1475,25.5763,25.6138,25.6138,34451,0.0,1.0
2020-12-22,26.1,26.1175,25.87,26.1038,26.1038,39660,0.0,1.0
2020-12-21,25.96,26.2,25.595,26.0187,26.0187,49328,0.0,1.0
2020-12-18,25.84,25.8944,25.595,25.8412,25.8412,25071,0.0,1.0
2020-12-17,25.7075,25.84,25.685,25.735,25.735,15443,0.0,1.0
2020-12-16,25.8,25.8,25.563000000000002,25.7213,25.7213,26409,0.0,1.0
2020-12-15,26.0,26.0975,25.745,25.76,25.76,20831,0.0,1.0
2020-12-14,26.06,26.1925,25.8125,25.99,25.99,61292,0.0,1.0
2020-12-11,26.16,26.2575,25.9825,26.1775,26.1775,19299,0.0,1.0
2020-12-10,25.7475,26.1139,25.7475,26.0575,26.0575,42056,0.0,1.0
2020-12-09,25.78,25.8975,25.7425,25.83,25.83,39923,0.0,1.0
2020-12-08,25.6975,25.8589,25.5275,25.8425,25.8425,33816,0.0,1.0
2020-12-07,25.345,25.69,25.345,25.6825,25.6825,57183,0.0,1.0
2020-12-04,25.59,25.63,25.38,25.4138,25.4138,56335,0.0,1.0
2020-12-03,25.415,25.555,25.3486,25.4662,25.4662,22324,0.0,1.0
2020-12-02,25.46,25.5275,25.3707,25.425,25.425,30362,0.0,1.0
2020-12-01,25.69,25.69,25.4025,25.4125,25.4125,11279,0.0,1.0
2020-11-30,25.7375,25.8075,25.6087,25.61,25.61,24686,0.0,1.0
2020-11-27,25.6625,25.7145,25.565,25.6837,25.6837,34494,0.0,1.0
2020-11-26,25.58,25.7175,25.505,25.7125,25.7125,47784,0.0,1.0
2020-11-25,25.52,25.605,25.4179,25.5725,25.5725,25592,0.0,1.0
2020-11-24,25.53,25.615,25.3425,25.4975,25.4975,26163,0.0,1.0
2020-11-23,25.57,25.57,25.4125,25.465,25.465,27515,0.0,1.0
2020-11-20,25.465,25.54,25.46,25.535,25.535,26517,0.0,1.0
2020-11-19,25.48,25.51,25.3525,25.4237,25.4237,27389,0.0,1.0
2020-11-18,25.5,25.5893,25.3775,25.44,25.44,56454,0.0,1.0
2020-11-17,25.39,25.5175,25.2998,25.4525,25.4525,25911,0.0,1.0
2020-11-16,25.44,25.4825,25.2584,25.39,25.39,57661,0.0,1.0
2020-11-13,25.5475,25.5475,25.3825,25.4275,25.4275,142465,0.0,1.0
2020-11-12,25.18,25.3925,25.175,25.3925,25.3925,61372,0.0,1.0
2020-11-11,25.1375,25.2875,25.0725,25.1288,25.1288,46700,0.0,1.0
2020-11-10,25.2825,25.3975,25.1875,25.1925,25.1925,41546,0.0,1.0
2020-11-09,25.7225,25.8096,25.1723,25.285,25.285,126817,0.0,1.0
2020-11-06,25.8375,25.9275,25.6026,25.66,25.66,21576,0.0,1.0
2020-11-05,26.0875,26.155,25.8276,25.85,25.85,39052,0.0,1.0
2020-11-04,25.885,26.0275,25.66,26.02,26.02,8920,0.0,1.0
2020-11-03,25.9475,25.9575,25.7,25.725,25.725,27702,0.0,1.0
2020-11-02,25.8425,25.9075,25.7086,25.8825,25.8825,11579,0.0,1.0
2020-10-30,25.9,25.9875,25.7325,25.7338,25.7338,7123,0.0,1.0
2020-10-29,25.9975,26.0671,25.8925,25.9425,25.9425,21317,0.0,1.0
2020-10-28,25.9625,26.0354,25.9325,26.005,26.005,15589,0.0,1.0
2020-10-27,25.66,25.8825,25.6345,25.87,25.87,15822,0.0,1.0
2020-10-26,25.66,25.8075,25.6175,25.6275,25.6275,17108,0.0,1.0
2020-10-23,25.74,25.74,25.5261,25.6588,25.6588,11072,0.0,1.0
