timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-29,25.85,26.0125,25.7,25.84,25.84,78850,0.0,1.0
2021-01-28,26.15,26.2925,25.895,26.2438,26.2438,23925,0.0,1.0
2021-01-27,26.67,26.67,26.3,26.3663,26.3663,33581,0.0,1.0
2021-01-26,26.67,26.7275,26.5975,26.64,26.64,31827,0.0,1.0
2021-01-25,26.6875,26.7975,26.5,26.5488,26.5488,22982,0.0,1.0
2021-01-22,26.5675,26.74,26.48,26.5725,26.5725,60997,0.0,1.0
2021-01-21,26.7975,26.7975,26.456,26.4962,26.4962,47384,0.0,1.0
2021-01-20,26.505,26.735,26.475,26.6825,26.6825,45091,0.0,1.0
2021-01-19,26.92,26.92,26.5975,26.6425,26.6425,47225,0.0,1.0
2021-01-18,26.78,26.78,26.655,26.7125,26.7125,27054,0.0,1.0
2021-01-15,26.7175,26.835,26.5168,26.6675,26.6675,50855,0.0,1.0
2021-01-14,26.9875,26.9975,26.8275,26.9513,26.9513,49040,0.0,1.0
2021-01-13,26.56,26.8275,26.555,26.8,26.8,20815,0.0,1.0
2021-01-12,26.9,26.9,26.5702,26.64,26.64,23870,0.0,1.0
2021-01-11,26.88,26.9175,26.7075,26.8475,26.8475,47863,0.0,1.0
2021-01-08,26.8975,26.9,26.7125,26.82,26.82,52504,0.0,1.0
2021-01-07,26.4325,26.5075,26.265,26.4812,26.4812,19891,0.0,1.0
2021-01-06,26.05,26.4375,25.96,26.39,26.39,52493,0.0,1.0
2021-01-05,26.02,26.1075,25.905,25.995,25.995,68399,0.0,1.0
2021-01-04,26.0975,26.205,25.975,26.0475,26.0475,41158,0.0,1.0
2020-12-31,26.16,26.2275,26.0575,26.1513,26.1513,22553,0.0,1.0
2020-12-30,26.305,26.32,26.1775,26.2775,26.2775,34240,0.0,1.0
2020-12-29,26.4025,26.5725,26.2375,26.34,26.34,37451,0.0,1.0
2020-12-24,25.645,25.6475,25.4875,25.5775,25.5775,39670,0.0,1.0
2020-12-23,25.77,26.1875,25.69,25.7988,25.7988,62390,0.0,1.0
2020-12-22,25.7625,26.01,25.7125,25.9975,25.9975,98676,0.0,1.0
2020-12-21,26.1825,26.2668,25.8075,25.8838,25.8838,74762,0.0,1.0
2020-12-18,26.005,26.1285,25.9623,26.0775,26.0775,33125,0.0,1.0
2020-12-17,25.945,25.9725,25.865,25.9187,25.9187,24489,0.0,1.0
2020-12-16,26.13,26.2,26.0444,26.1163,26.1163,27019,0.0,1.0
2020-12-15,26.175,26.3225,26.125,26.1325,26.1325,42180,0.0,1.0
2020-12-14,26.33,26.4075,26.21,26.2925,26.2925,55689,0.0,1.0
2020-12-11,26.25,26.4225,26.2,26.3225,26.3225,80974,0.0,1.0
2020-12-10,26.035,26.19,26.0037,26.1475,26.1475,33885,0.0,1.0
2020-12-09,26.0275,26.1175,25.87,25.9575,25.9575,77756,0.0,1.0
2020-12-08,25.8,25.855,25.6875,25.8188,25.8188,61657,0.0,1.0
2020-12-07,25.84,25.985,25.8025,25.8675,25.8675,27701,0.0,1.0
2020-12-04,25.885,25.9547,25.7275,25.8775,25.8775,120490,0.0,1.0
2020-12-03,25.95,25.985,25.8225,25.845,25.845,50542,0.0,1.0
2020-12-02,25.9025,26.06,25.88,26.0237,26.0237,60646,0.0,1.0
2020-12-01,25.9675,26.08,25.73,25.91,25.91,255812,0.0,1.0
2020-11-30,25.9575,25.9825,25.635,25.635,25.635,89221,0.0,1.0
2020-11-27,26.07,26.3,26.025,26.2913,26.2913,531437,0.0,1.0
2020-11-26,26.0,26.1225,25.9539,26.0388,26.0388,25189,0.0,1.0
2020-11-25,25.89,25.9825,25.69,25.7662,25.7662,27365,0.0,1.0
2020-11-24,25.88,26.105,25.745,26.065,26.065,65748,0.0,1.0
2020-11-23,25.8775,25.9575,25.7536,25.8525,25.8525,34380,0.0,1.0
2020-11-20,25.59,25.7125,25.59,25.6675,25.6675,111162,0.0,1.0
2020-11-19,25.51,25.57,25.35,25.5413,25.5413,58859,0.0,1.0
2020-11-18,25.3325,25.545,25.3325,25.545,25.545,77171,0.0,1.0
2020-11-17,25.73,25.73,25.475,25.635,25.635,146029,0.0,1.0
2020-11-16,25.4825,25.8025,25.3925,25.7037,25.7037,35153,0.0,1.0
2020-11-13,25.115,25.3475,25.0325,25.3025,25.3025,48113,0.0,1.0
2020-11-12,25.2175,25.3807,25.0925,25.375,25.375,79026,0.0,1.0
2020-11-11,25.15,25.4975,25.15,25.495,25.495,55650,0.0,1.0
2020-11-10,25.19,25.4,25.01,25.36,25.36,43735,0.0,1.0
2020-11-09,25.075,25.9705,25.0363,25.6225,25.6225,38355,0.0,1.0
2020-11-06,24.7725,24.892,24.726999999999997,24.7563,24.7563,139171,0.0,1.0
2020-11-05,24.685,24.8875,24.6288,24.79,24.79,60515,0.0,1.0
2020-11-04,24.1325,24.5,24.1325,24.5,24.5,22969,0.0,1.0
2020-11-03,24.3625,24.4304,24.3077,24.4187,24.4187,55705,0.0,1.0
2020-11-02,24.055,24.195,24.035,24.1913,24.1913,68777,0.0,1.0
2020-10-30,23.7,23.83,23.6895,23.8038,23.8038,17027,0.0,1.0
2020-10-29,24.0225,24.0769,23.9668,24.0375,24.0375,39373,0.0,1.0
2020-10-28,24.0,24.0344,23.7475,23.8438,23.8438,38014,0.0,1.0
2020-10-27,23.9925,24.0282,23.9022,23.905,23.905,22803,0.0,1.0
2020-10-26,23.85,24.0275,23.85,23.9413,23.9413,50658,0.0,1.0
2020-10-23,24.17,24.17,23.9225,24.0613,24.0613,22037,0.0,1.0
2020-10-22,23.8725,24.0005,23.8375,23.965,23.965,45603,0.0,1.0
2020-10-21,24.2225,24.2325,23.9525,23.9638,23.9638,48004,0.0,1.0
2020-10-20,24.105,24.1445,24.045,24.0912,24.0912,46628,0.0,1.0
2020-10-19,24.28,24.305,24.1125,24.1313,24.1313,35137,0.0,1.0
2020-10-16,24.125,24.1925,24.0275,24.165,24.165,48726,0.0,1.0
2020-10-15,24.1,24.1525,24.0,24.1013,24.1013,34553,0.0,1.0
2020-10-14,24.4375,24.4775,24.2075,24.265,24.265,51721,0.0,1.0
2020-10-13,24.2175,24.275,24.1672,24.275,24.275,65762,0.0,1.0
2020-10-12,24.07,24.21,24.0558,24.1725,24.1725,55447,0.0,1.0
2020-10-09,24.21,24.3275,24.21,24.2237,24.2237,77323,0.0,1.0
2020-10-08,24.44,24.5175,24.3675,24.405,24.405,26326,0.0,1.0
2020-10-07,24.39,24.5375,24.3525,24.41,24.41,36167,0.0,1.0
2020-10-06,24.21,24.3798,24.195,24.3175,24.3175,79450,0.0,1.0
2020-10-05,24.27,24.3666,24.1125,24.2288,24.2288,50753,0.0,1.0
2020-10-02,24.2,24.2,23.9125,24.08,24.08,37062,0.0,1.0
2020-10-01,24.185,24.4362,24.16,24.3038,24.3038,31626,0.0,1.0
2020-09-30,24.4,24.4275,24.2725,24.3038,24.3038,20605,0.0,1.0
2020-09-29,24.59,24.7875,24.5448,24.61,24.61,72297,0.0,1.0
2020-09-28,24.7375,24.7575,24.4075,24.5637,24.5637,60340,0.0,1.0
2020-09-25,24.36,24.42,24.295,24.4138,24.4138,34569,0.0,1.0
2020-09-24,24.6175,24.6175,24.2495,24.43,24.43,18998,0.0,1.0
2020-09-23,24.8875,24.8875,24.6,24.6,24.6,20397,0.0,1.0
2020-09-22,24.015,24.3,24.015,24.2587,24.2587,17675,0.0,1.0
2020-09-21,24.225,24.4375,23.9872,24.0487,24.0487,32140,0.0,1.0
2020-09-18,24.3475,24.4725,24.3175,24.38,24.38,35000,0.0,1.0
2020-09-17,24.1775,24.44,24.1775,24.345,24.345,13695,0.0,1.0
2020-09-16,24.415,24.4975,24.275,24.345,24.345,81208,0.0,1.0
2020-09-15,24.37,24.465,24.29,24.44,24.44,167138,0.0,1.0
2020-09-14,24.4875,24.5425,24.3325,24.3712,24.3712,10782,0.0,1.0
2020-09-11,24.2225,24.35,24.1625,24.32,24.32,28519,0.0,1.0
2020-09-10,23.7,23.9675,23.615,23.9575,23.9575,37294,0.0,1.0
2020-09-09,23.595,23.705,23.5,23.5138,23.5138,18777,0.0,1.0
