timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-29,3789.0,3799.9109999999996,3766.75,3783.25,3783.25,74747,0.0,1.0
2021-01-28,3815.75,3852.75,3790.25,3852.75,3852.75,75980,0.0,1.0
2021-01-27,3897.75,3899.55,3861.695,3869.25,3869.25,267319,0.0,1.0
2021-01-26,3945.75,3948.405,3926.5,3926.5,3926.5,60971,0.0,1.0
2021-01-25,4005.5,4012.5,3956.75,3970.75,3970.75,68261,0.0,1.0
2021-01-22,3949.75,3953.5,3927.0,3941.75,3941.75,29932,0.0,1.0
2021-01-21,4001.25,4004.433,3960.025,3975.125,3975.125,33218,0.0,1.0
2021-01-20,3986.75,3987.0,3971.0,3978.0,3978.0,43868,0.0,1.0
2021-01-19,3956.0,3958.23,3927.0,3927.0,3927.0,22725,0.0,1.0
2021-01-18,3892.25,3902.728,3891.363,3900.0,3900.0,246502,0.0,1.0
2021-01-15,3889.5,3894.862,3868.35,3884.375,3884.375,45994,0.0,1.0
2021-01-14,3894.0,3924.5,3891.97,3916.875,3916.875,53912,0.0,1.0
2021-01-13,3869.0,3872.5,3853.0,3865.5,3865.5,70376,0.0,1.0
2021-01-12,3877.25,3885.75,3861.8379999999997,3878.125,3878.125,45021,0.0,1.0
2021-01-11,3890.5,3897.0,3875.25,3884.75,3884.75,38107,0.0,1.0
2021-01-08,3844.25,3897.595,3837.6929999999998,3885.25,3885.25,95525,0.0,1.0
2021-01-07,3782.5,3785.75,3766.0,3785.75,3785.75,32065,0.0,1.0
2021-01-06,3754.5,3786.25,3742.9829999999997,3782.75,3782.75,101535,0.0,1.0
2021-01-05,3751.0,3761.5,3732.053,3756.75,3756.75,106089,0.0,1.0
2021-01-04,3720.0,3751.98,3702.947,3720.75,3720.75,66929,0.0,1.0
2020-12-31,3689.75,3689.75,3665.468,3681.25,3681.25,5259,0.0,1.0
2020-12-30,3694.0,3699.95,3673.528,3685.5,3685.5,11036,0.0,1.0
2020-12-29,3620.0,3649.485,3620.0,3646.5,3646.5,32934,0.0,1.0
2020-12-24,3597.75,3631.845,3580.75,3583.625,3583.625,4710,0.0,1.0
2020-12-23,3635.25,3637.2129999999997,3588.5,3611.5,3611.5,24185,0.0,1.0
2020-12-22,3596.75,3629.2,3596.0,3618.25,3618.25,19944,0.0,1.0
2020-12-21,3673.0,3681.12,3608.612,3642.5,3642.5,55218,0.0,1.0
2020-12-18,3625.0,3656.1,3625.0,3652.75,3652.75,45003,0.0,1.0
2020-12-17,3644.0,3644.0,3620.25,3625.0,3625.0,126479,0.0,1.0
