timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-29,3214.0,3223.4999,3190.6,3210.0,3210.0,4086,0.0,1.0
2021-01-28,3203.0,3254.05,3198.25,3251.0,3251.0,4650,0.0,1.0
2021-01-27,3257.65,3257.65,3228.0,3237.0,3237.0,873,0.0,1.0
2021-01-26,3275.25,3277.8,3271.65,3272.5,3272.5,301,0.0,1.0
2021-01-25,3278.0,3278.0,3240.0,3253.5,3253.5,2894,0.0,1.0
2021-01-22,3252.0,3256.5999,3232.1,3245.5,3245.5,2719,0.0,1.0
2021-01-21,3259.0,3263.7,3237.0,3241.5,3241.5,8934,0.0,1.0
2021-01-20,3259.0,3271.0,3238.5001,3263.5,3263.5,1639,0.0,1.0
2021-01-19,3260.0,3262.0,3232.0,3239.0,3239.0,4367,0.0,1.0
2021-01-18,3274.0,3274.0,3262.5,3267.0,3267.0,2311,0.0,1.0
2021-01-15,3250.0,3256.0,3239.0,3252.0,3252.0,8176,0.0,1.0
2021-01-14,3291.0,3299.0,3291.0,3291.0,3291.0,1819,19.7237,1.0
2021-01-13,3275.0,3308.0,3275.0,3304.0,3304.0,1560,0.0,1.0
2021-01-12,3284.0,3285.0,3283.0,3284.0,3284.0,59,0.0,1.0
2021-01-11,3346.0,3348.0,3317.0,3324.5,3324.5,7010,0.0,1.0
2021-01-08,3342.0,3342.0,3322.0,3330.0,3310.0679999999998,837,0.0,1.0
2021-01-07,3287.0,3307.0,3280.8,3302.0,3282.2356,2262,0.0,1.0
2021-01-06,3306.0,3316.0,3306.0,3306.0,3286.2117,1541,0.0,1.0
2021-01-05,3226.0,3255.0,3226.0,3245.0,3225.5768,7153,0.0,1.0
2021-01-04,3259.0,3259.0,3243.95,3246.0,3226.5708,7661,0.0,1.0
2020-12-31,3261.0,3263.0,3261.0,3263.0,3243.4691,1132,0.0,1.0
2020-12-30,3288.0,3290.0,3277.1,3289.0,3269.3135,4270,0.0,1.0
2020-12-29,3284.0,3296.0,3281.0,3288.5,3268.8164,3337,0.0,1.0
2020-12-24,3206.0,3212.0,3206.0,3212.0,3192.7743,1112,0.0,1.0
