timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-29,38.0197,38.0197,37.7854,37.8825,37.8825,197,0.0,1.0
2021-01-28,38.1196,38.1196,37.83,37.8625,37.8625,1142,0.0,1.0
2021-01-27,37.8494,37.9796,37.7906,37.92,37.92,3240,0.0,1.0
2021-01-26,38.085,38.085,37.83,37.8325,37.8325,1535,0.0,1.0
2021-01-25,37.88,38.025,37.68,38.025,38.0325,2564,0.0,1.0
2021-01-22,38.09,38.09,37.95,38.01,38.01,2089,0.0,1.0
2021-01-21,37.865,37.8945,37.8,37.835,37.835,2644,0.0,1.0
2021-01-20,37.98,38.1595,37.9404,38.1225,38.1225,5340,0.0,1.0
2021-01-19,38.205,38.21,38.1754,38.1925,38.1925,232,0.0,1.0
2021-01-18,38.39,38.4694,38.3607,38.3607,38.33,749,0.0,1.0
2021-01-15,38.285,38.2885,38.0356,38.2375,38.2375,2590,0.0,1.0
2021-01-14,38.06,38.1996,38.0195,38.0195,37.9875,6725,0.0,1.0
2021-01-13,38.125,38.125,37.9953,38.125,38.1375,4212,0.0,1.0
2021-01-12,38.23,38.2745,38.1696,38.1696,38.16,542,0.0,1.0
2021-01-11,38.52,38.65,38.52,38.5225,38.5225,3364,0.0,1.0
2021-01-08,38.25,38.3795,38.1754,38.3075,38.3075,1331,0.0,1.0
2021-01-07,38.285,38.335,38.1955,38.335,38.3575,1134,0.0,1.0
2021-01-06,38.035,38.4094,37.83,38.2825,38.2825,648,0.0,1.0
2021-01-05,38.285,38.3495,38.25,38.25,38.225,1393,0.0,1.0
2021-01-04,38.04,38.2996,38.0005,38.28,38.28,2556,0.0,1.0
2020-12-31,38.165,38.33,37.9236,38.085,38.085,10871,0.0,1.0
2020-12-30,38.25,38.64,38.19,38.2475,38.2475,3797,0.0,1.0
2020-12-29,38.485,38.5695,38.421,38.495,38.495,2504,0.0,1.0
2020-12-24,38.49,38.49,38.0821,38.235,38.235,213,0.0,1.0
2020-12-23,38.73,38.73,38.3944,38.465,38.465,766,0.0,1.0
2020-12-22,38.685,38.91,38.655,38.91,38.93,781,0.0,1.0
2020-12-21,39.1,39.34,38.905,38.9375,38.9375,4033,0.0,1.0
2020-12-18,38.385,38.55,38.385,38.495,38.495,1655,0.0,1.0
2020-12-17,38.15,38.27,38.13,38.17,38.17,3882,0.0,1.0
2020-12-16,38.475,38.61,38.4395,38.53,38.53,1831,0.0,1.0
2020-12-15,38.75,39.0671,38.705,38.705,38.705,1170,0.0,1.0
2020-12-14,38.69,38.985,38.665,38.985,38.985,3612,0.0,1.0
2020-12-11,39.25,39.4198,39.1258,39.285,39.285,12166,0.0,1.0
2020-12-10,38.975,39.135,38.9551,39.085,39.085,9970,0.0,1.0
