timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-29,75.15,75.35,75.02,75.285,75.285,2885,0.0,1.0
2021-01-28,75.3,75.4,75.25,75.38,75.38,3623,0.0,1.0
2021-01-27,75.16,75.2983,75.0323,75.225,75.225,934,0.0,1.0
2021-01-26,75.55,75.8799,75.39,75.39,75.205,477,0.0,1.0
2021-01-25,75.75,75.75,75.4529,75.565,75.565,7901,0.0,1.0
2021-01-22,75.89,75.9,75.5611,75.63,75.63,3711,0.0,1.0
2021-01-21,75.42,75.7253,75.3474,75.48,75.48,495,0.0,1.0
2021-01-20,75.37,76.05,75.37,75.965,75.965,117,0.0,1.0
2021-01-19,75.96,76.02,75.85,75.895,75.895,1792,0.0,1.0
2021-01-18,76.3079,76.3109,76.3079,76.3079,76.11,42,0.0,1.0
2021-01-15,75.79,76.0913,75.6662,76.03,76.03,219,0.0,1.0
2021-01-14,75.74,75.8931,75.57,75.57,75.55,1334,0.0,1.0
2021-01-13,75.5,75.7,75.359,75.7,75.76,390,0.0,1.0
2021-01-12,75.83,75.859,75.49,75.61,75.61,304,0.0,1.0
2021-01-11,76.45,76.6714,76.38,76.46,76.46,673,0.0,1.0
2021-01-08,76.22,76.3037,76.11,76.14,76.14,1150,0.0,1.0
2021-01-07,76.24,76.2527,75.7878,76.115,76.115,1369,0.0,1.0
2021-01-06,75.5,76.2516,75.3662,76.11,76.11,1365,0.0,1.0
2021-01-05,76.06,76.08,75.91,75.91,75.73,3993,0.0,1.0
2021-01-04,76.05,76.05,75.67,75.76,75.76,1258,0.0,1.0
2020-12-31,75.6809,75.6809,75.5156,75.6809,75.69,2,0.0,1.0
2020-12-30,75.9,76.3551,75.7974,75.905,75.905,727,0.0,1.0
2020-12-29,76.1,76.81,76.1,76.42,76.42,1778,0.0,1.0
2020-12-24,75.8,75.8634,75.8,75.8,75.695,657,0.0,1.0
2020-12-23,76.1,76.3748,76.08,76.115,76.115,1136,0.0,1.0
2020-12-22,76.59,76.59,76.59,76.59,76.695,62,0.0,1.0
2020-12-21,77.31,77.31,76.61,76.615,76.615,24434,0.0,1.0
2020-12-18,76.18,76.18,75.5982,76.01,76.01,905,0.0,1.0
2020-12-17,75.36,75.36,75.36,75.36,75.36,83,0.0,1.0
2020-12-16,75.78,76.0106,75.6805,75.99,75.99,721,0.0,1.0
2020-12-15,76.95,76.95,76.54899999999999,76.54899999999999,76.54899999999999,2876,0.0,1.0
2020-12-14,76.35,76.65,76.3,76.65,76.65,2125,0.0,1.0
2020-12-11,77.64,77.64,77.259,77.33,77.33,5657,0.0,1.0
2020-12-10,76.9,76.90899999999999,76.7282,76.90899999999999,76.90899999999999,101,0.0,1.0
2020-12-09,76.2906,76.2906,76.1278,76.2906,76.2906,4,0.0,1.0
2020-12-08,76.7,76.7,76.4582,76.505,76.505,674,0.0,1.0
2020-12-07,77.11,77.1836,76.7,76.7,76.7,914,0.0,1.0
2020-12-04,75.89,75.9439,75.6574,75.815,75.815,808,0.0,1.0
2020-12-03,75.94,76.0435,75.7106,75.7106,75.7106,618,0.0,1.0
2020-12-02,76.18,76.2582,75.7689,76.2582,76.2582,400,0.0,1.0
2020-12-01,76.12,76.4208,75.74,75.74,75.74,857,0.0,1.0
2020-11-30,75.93,76.2582,75.6782,75.855,75.855,1352,0.0,1.0
2020-11-27,76.2,76.2,75.8978,76.105,76.105,410,0.0,1.0
2020-11-26,76.19,76.19,75.919,76.005,76.005,332,0.0,1.0
2020-11-25,76.07,76.1555,75.7778,75.7778,75.7778,1300,0.0,1.0
2020-11-24,76.03,76.21,76.01,76.01,76.01,817,0.0,1.0
2020-11-23,75.6,75.8248,75.6,75.8248,75.8248,1934,0.0,1.0
2020-11-20,75.85,75.97,75.85,75.88,75.88,1081,0.0,1.0
2020-11-19,76.2,76.2,75.9607,76.11,76.11,829,0.0,1.0
2020-11-18,75.75,76.0606,75.75,75.955,75.955,1578,0.0,1.0
2020-11-17,75.75,75.9428,75.74,75.93,75.93,901,0.0,1.0
2020-11-16,76.09,76.4459,75.8386,76.295,76.295,687,0.0,1.0
2020-11-13,76.1406,76.1406,76.1406,76.1406,76.1406,1,0.0,1.0
2020-11-12,76.38,76.5406,75.7369,76.315,76.315,2164,1.7749,1.0
2020-11-11,77.8,78.05,77.8,77.995,76.2186,473,0.0,1.0
2020-11-10,77.76,78.0366,77.5106,77.93,76.1551,2049,0.0,1.0
2020-11-09,78.37,79.29,78.2866,78.805,77.0102,996,0.0,1.0
2020-11-06,77.79,78.123,77.79,77.85,76.0769,231,0.0,1.0
2020-11-05,78.7,78.9734,78.62,78.62,76.8294,239,0.0,1.0
2020-11-04,77.95,78.679,77.95,78.679,76.8871,200,0.0,1.0
2020-11-03,77.65,77.65,77.5,77.5,75.7349,191,0.0,1.0
2020-11-02,77.79,78.0366,77.64,77.87,76.0965,1119,0.0,1.0
2020-10-30,76.88,77.08,76.88,77.08,75.3245,326,0.0,1.0
2020-10-29,77.0,77.51,77.0,77.38,75.6176,856,0.0,1.0
2020-10-28,77.41,77.41,76.7406,76.965,75.2121,97,0.0,1.0
2020-10-27,77.35,77.4782,77.14,77.14,75.3831,1517,0.0,1.0
2020-10-26,77.36,77.3682,77.35,77.3682,75.6061,111,0.0,1.0
2020-10-23,77.71,77.8152,77.2585,77.61,75.8424,867,0.0,1.0
2020-10-22,76.93,77.2821,76.71,77.215,75.4564,270,0.0,1.0
2020-10-21,77.29,77.5582,76.889,76.9,75.1486,83,0.0,1.0
2020-10-20,77.82,78.0611,77.7806,78.015,76.2382,475,0.0,1.0
2020-10-19,77.93,77.9639,77.7319,77.875,76.1014,547,0.0,1.0
2020-10-16,78.4,78.5031,78.2182,78.445,76.6584,14131,0.0,1.0
2020-10-15,77.96,78.2211,77.96,78.09,76.3115,765,0.0,1.0
2020-10-14,78.24,78.9513,77.6909,77.855,76.0818,2517,0.0,1.0
2020-10-13,78.45,78.53,78.1311,78.355,76.5704,1231,0.0,1.0
2020-10-12,78.13,78.2562,77.5909,78.0,76.2235,2053,0.0,1.0
2020-10-09,78.47,78.47,78.04,78.04,76.2626,38,0.0,1.0
2020-10-08,78.18,78.5151,78.0386,78.285,76.502,390,0.0,1.0
2020-10-07,78.39,78.44,78.0111,78.135,76.3555,14520,0.0,1.0
2020-10-06,77.46,78.03,77.4543,77.89,76.116,1843,0.0,1.0
2020-10-05,77.4,77.7044,77.38,77.575,75.8082,2820,0.0,1.0
2020-10-02,76.95,77.6877,76.95,77.17,75.4124,918,0.0,1.0
2020-10-01,77.39,77.6271,77.3506,77.6271,75.8591,2068,0.0,1.0
2020-09-30,77.26,77.4221,77.26,77.26,75.5004,700,0.0,1.0
2020-09-29,77.24,77.24,77.09,77.09,75.3343,1064,0.0,1.0
2020-09-28,77.36,77.37,76.7821,77.29,75.5297,2430,0.0,1.0
2020-09-25,77.61,77.9113,77.33,77.82,76.0476,14902,0.0,1.0
2020-09-24,78.0,78.0,77.43,77.49,75.7251,1742,0.0,1.0
2020-09-23,78.0,78.6921,78.0,78.0,76.2235,53,0.0,1.0
2020-09-22,77.74,78.0614,77.6423,78.0614,76.2835,895,0.0,1.0
2020-09-21,77.52,77.95,77.52,77.755,75.9841,1124,0.0,1.0
2020-09-18,77.65,77.65,77.65,77.65,75.8815,300,0.0,1.0
2020-09-17,78.02,78.02,77.5621,77.74,75.9694,20,0.0,1.0
2020-09-16,78.02,78.4035,77.67,77.71,75.9401,784,0.0,1.0
2020-09-15,78.34,78.34,78.1741,78.325,76.5411,40,0.0,1.0
2020-09-14,78.26,78.689,78.26,78.26,76.4776,449,0.0,1.0
2020-09-11,78.58,78.6397,78.54,78.6397,76.8487,166,0.0,1.0
2020-09-10,77.87,78.63,77.36399999999999,78.54,76.7512,2067,0.0,1.0
2020-09-09,77.56,77.63,77.5349,77.5349,75.76899999999999,970,0.0,1.0
