timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-10-01,155.07,156.1889,154.56,154.99,154.188,33274,0.0,1.0
2020-09-30,156.44,156.44,155.0796,155.08,154.2776,25433,0.0,1.0
2020-09-29,155.39,156.0252,155.16,155.88,155.0734,16310,0.0,1.0
2020-09-28,155.6,156.0487,155.27,155.27,154.4666,11676,0.0,1.0
2020-09-25,155.27,155.85,155.2287,155.55,154.7451,12900,0.0,1.0
2020-09-24,155.4,155.6641,154.7926,155.02,154.2179,15485,0.0,1.0
2020-09-23,155.92,156.4593,155.2475,155.68,154.8745,21671,0.0,1.0
2020-09-22,156.69,156.69,155.42,155.6,154.7949,31055,0.0,1.0
2020-09-21,156.99,157.1301,156.415,156.49,155.6803,50956,0.0,1.0
2020-09-18,156.8,157.03,156.0195,156.735,155.924,48367,0.0,1.0
2020-09-17,156.49,156.76,155.4675,156.34,155.5311,9974,0.8495,1.0
2020-09-16,155.87,157.34,155.87,156.675,155.0192,12786,0.0,1.0
2020-09-15,156.73,157.0503,156.3404,156.86,155.2023,14375,0.0,1.0
2020-09-14,157.49,157.49,156.95,157.17,155.509,5749,0.0,1.0
2020-09-11,156.77,157.3,156.64,157.3,155.6376,9996,0.0,1.0
2020-09-10,156.04,157.2046,156.04,156.71,155.0538,31505,0.0,1.0
2020-09-09,157.9,158.5013,156.48,156.48,154.8263,12962,0.0,1.0
